"tx_id","gene_id"
"rna-XM_006568060.3","725263"
"rna-XM_006568059.3","725263"
"rna-XM_001121135.5","725263"
"rna-XM_006568058.3","725263"
"rna-XM_016913469.2","725263"
"rna-XM_396502.7","413051"
"rna-XM_026442480.1","100577575"
"rna-XM_016913470.2","107964828"
"rna-XM_001120359.5","725186"
"rna-XM_006568065.2","413048"
"rna-XM_396499.7","413048"
"rna-XM_026442196.1","552709"
"rna-XM_026442199.1","552709"
"rna-XM_026442201.1","552709"
"rna-XM_026442204.1","552709"
"rna-XM_026442205.1","552709"
"rna-XM_026442206.1","552709"
"rna-XM_006568066.3","413047"
"rna-XM_026442195.1","552709"
"rna-XM_026442202.1","552709"
"rna-XM_026442191.1","552709"
"rna-XM_026442193.1","552709"
"rna-XM_026442194.1","552709"
"rna-XM_026442192.1","552709"
"rna-XM_026442198.1","552709"
"rna-XM_026442207.1","552709"
"rna-XM_026442200.1","552709"
"rna-XM_026442203.1","552709"
"rna-XM_026442256.1","102655690"
"rna-XM_006568268.3","725804"
"rna-XM_026442257.1","725838"
"rna-XM_026442214.1","552685"
"rna-XM_026442215.1","113218932"
"rna-XM_006568265.3","100576916"
"rna-XM_006568262.3","551296"
"rna-XM_623695.6","551296"
"rna-XM_006568261.3","102655072"
"rna-XM_006568258.3","102655072"
"rna-XM_016913635.2","102655072"
"rna-XM_026442336.1","102655072"
"rna-XM_026442337.1","102655072"
"rna-XM_006568255.3","102655072"
"rna-XM_006568256.3","102655072"
"rna-XM_006568257.3","102655072"
"rna-XR_001704029.2","107964874"
"rna-NM_001242431.1","552665"
"rna-XM_003251162.4","100576795"
"rna-XM_001121804.5","726028"
"rna-XM_016913636.2","726028"
"rna-XM_026442341.1","100577283"
"rna-XM_016913393.2","100577283"
"rna-XM_026442340.1","100577283"
"rna-XM_003251199.4","100577283"
"rna-XM_016913390.2","411288"
"rna-XM_006568542.2","411288"
"rna-XM_026442338.1","411288"
"rna-XM_006568532.3","411288"
"rna-XM_006568525.3","411288"
"rna-XM_006568526.3","411288"
"rna-XM_006568527.3","411288"
"rna-XM_006568524.3","411288"
"rna-XM_394762.7","411288"
"rna-XM_006568534.3","411288"
"rna-XM_016913388.2","411288"
"rna-XM_026442339.1","411288"
"rna-XM_003251197.3","100576936"
"rna-XM_026442258.1","107964791"
"rna-XM_026442259.1","107964805"
"rna-XR_003305178.1","113218944"
"rna-XR_411242.3","102656218"
"rna-XM_026442519.1","551016"
"rna-XM_006568522.3","100576746"
"rna-XM_006568521.3","100576746"
"rna-XM_006568523.3","100576746"
"rna-XM_003251195.4","100576746"
"rna-XM_006568520.3","102655399"
"rna-XM_001120879.4","724979"
"rna-XM_016913809.2","724979"
"rna-XM_003251193.4","551131"
"rna-XM_623527.6","551131"
"rna-XM_003251191.4","725023"
"rna-XM_001120925.5","725023"
"rna-XM_006568519.3","725023"
"rna-XM_006568517.2","409529"
"rna-XM_393035.6","409529"
"rna-XM_006568514.3","551263"
"rna-XM_026442342.1","551263"
"rna-XM_006568515.3","551263"
"rna-XM_393403.7","409912"
"rna-XM_026442124.1","551308"
"rna-XM_026442123.1","551308"
"rna-XM_026442122.1","551308"
"rna-XM_624084.5","551696"
"rna-XM_006568513.3","726007"
"rna-XM_001121788.5","726007"
"rna-XM_016913797.2","551754"
"rna-XM_624141.5","551754"
"rna-XM_395655.7","412192"
"rna-XM_623091.5","550698"
"rna-XM_003251198.4","100576975"
"rna-XM_001123340.5","727634"
"rna-XM_006568510.3","727634"
"rna-XM_016913776.2","727634"
"rna-XM_006568511.3","727634"
"rna-XM_006568503.3","412069"
"rna-XM_006568502.2","412069"
"rna-XM_006568505.2","412069"
"rna-XM_006568504.2","412069"
"rna-XM_395535.6","412069"
"rna-XM_006568507.3","552284"
"rna-XM_006568506.3","552284"
"rna-XM_624660.6","552284"
"rna-XM_006568508.3","552284"
"rna-XM_006569693.3","412398"
"rna-XM_006569694.3","412398"
"rna-XM_006569695.3","412398"
"rna-XM_006569696.3","412398"
"rna-XM_006569697.3","412398"
"rna-XM_016913770.2","412398"
"rna-XM_006569826.2","100578892"
"rna-XM_006569699.3","725039"
"rna-XR_411604.3","411989"
"rna-XR_411603.3","411989"
"rna-XM_623282.6","411989"
"rna-XM_026442526.1","102656541"
"rna-XM_026442527.1","102656541"
"rna-XM_016913520.2","102656541"
"rna-XM_623771.6","551376"
"rna-XM_026442528.1","100578450"
"rna-XM_003251387.4","100578450"
"rna-XM_026442047.1","107964839"
"rna-XM_026442048.1","107964839"
"rna-XM_026442049.1","107964839"
"rna-XM_026442050.1","107964839"
"rna-XM_026442051.1","107964839"
"rna-XM_026442052.1","107964839"
"rna-XM_006569706.3","724870"
"rna-XM_006569704.3","724870"
"rna-XM_016913523.2","724870"
"rna-XM_026442053.1","724870"
"rna-XM_006569707.3","102656792"
"rna-XM_006569708.3","102656792"
"rna-XM_393135.7","409637"
"rna-XM_026442271.1","726778"
"rna-XM_624274.6","551888"
"rna-XM_016913594.2","412504"
"rna-XM_395960.7","412504"
"rna-XM_001122532.5","726811"
"rna-XM_026442138.1","726811"
"rna-XM_026442139.1","726811"
"rna-XM_026442140.1","726811"
"rna-XM_026442375.1","726822"
"rna-XM_006569710.3","409353"
"rna-NM_001110764.1","726848"
"rna-NM_001011600.1","406117"
"rna-XR_001703970.2","107964857"
"rna-NM_001098717.1","409354"
"rna-XM_026442275.1","102653693"
"rna-XM_026442030.1","726874"
"rna-XM_026442031.1","726874"
"rna-XM_016913634.2","412722"
"rna-XM_006569716.3","412722"
"rna-XM_396175.7","412722"
"rna-XM_026442032.1","100577519"
"rna-XM_016913633.2","725910"
"rna-XM_026442318.1","725941"
"rna-XM_026442319.1","725941"
"rna-XM_026442320.1","725941"
"rna-XM_393018.7","409511"
"rna-XM_006569720.3","409511"
"rna-XM_026442210.1","552794"
"rna-XM_026442211.1","552794"
"rna-XM_624390.5","552010"
"rna-XM_026442378.1","726315"
"rna-XM_016913327.2","726341"
"rna-XM_396181.7","412728"
"rna-XM_006569725.3","726383"
"rna-XM_026442184.1","113218929"
"rna-XM_006569726.2","551297"
"rna-XM_623696.6","551297"
"rna-XM_395760.7","412299"
"rna-XR_003305112.1","113218924"
"rna-XR_003305114.1","107964882"
"rna-XR_003305103.1","113218923"
"rna-XR_003305108.1","113218923"
"rna-XR_003305107.1","113218923"
"rna-XR_003305110.1","113218923"
"rna-XR_003305104.1","113218923"
"rna-XR_003305105.1","113218923"
"rna-XR_003305106.1","113218923"
"rna-XR_003305109.1","113218923"
"rna-XR_001704041.2","107964882"
"rna-XR_003305113.1","107964882"
"rna-XR_003305115.1","107964882"
"rna-XR_003305111.1","113218923"
"rna-XM_026442260.1","100577676"
"rna-XM_624108.6","551720"
"rna-XM_026442358.1","726832"
"rna-XM_006569728.3","726832"
"rna-XM_026442357.1","726832"
"rna-XM_006569731.3","409533"
"rna-XM_623622.6","409533"
"rna-XM_006569730.3","409533"
"rna-XM_006569732.3","726819"
"rna-XM_006569742.3","413215"
"rna-XM_006569743.3","413215"
"rna-XM_026442512.1","413215"
"rna-XM_006569741.3","413215"
"rna-XM_026442513.1","413215"
"rna-XM_006569733.3","726625"
"rna-XM_026442511.1","726625"
"rna-XM_016913597.2","726625"
"rna-XM_026442510.1","726625"
"rna-XR_001703971.2","102655158"
"rna-XR_001703972.2","107964859"
"rna-XR_003305226.1","100578928"
"rna-XM_016913600.2","100578928"
"rna-XM_001122299.4","726571"
"rna-XM_026442514.1","413885"
"rna-XM_006569764.3","412092"
"rna-XM_006569766.3","412092"
"rna-XM_006569768.3","412092"
"rna-XM_016913640.2","412092"
"rna-XM_016913641.2","412092"
"rna-XM_016913642.2","412092"
"rna-XM_624336.5","551954"
"rna-XM_026442266.1","724320"
"rna-XM_016913775.2","411894"
"rna-XM_001120232.5","724398"
"rna-XR_001704064.2","107964902"
"rna-XM_026442383.1","724443"
"rna-XM_006569772.3","411290"
"rna-XM_016913750.2","411290"
"rna-XM_394764.6","411290"
"rna-XM_006569773.3","411290"
"rna-XM_001119993.5","724225"
"rna-XM_006569771.3","724225"
"rna-XM_026442022.1","724225"
"rna-NM_001327960.1","724225"
"rna-XR_120505.4","100576105"
"rna-XR_003305154.1","102656765"
"rna-XR_003305156.1","102656765"
"rna-XR_001704039.2","102656765"
"rna-XR_003305155.1","102656765"
"rna-XM_016913577.2","412161"
"rna-NR_039437.1","100628998"
"rna-Mir3747a","100628998"
"rna-NR_039438.1","100629077"
"rna-Mir3747b","100629077"
"rna-XM_016913578.2","412161"
"rna-XM_006569775.3","412161"
"rna-XR_003305157.1","113218930"
"rna-XM_006569779.3","410101"
"rna-XM_393589.7","410101"
"rna-XM_016913576.2","410101"
"rna-XM_006569778.3","410101"
"rna-XM_006569777.3","410101"
"rna-XM_006569776.3","410101"
"rna-XM_006569780.3","410101"
"rna-XM_006569781.3","410101"
"rna-XM_623500.6","551104"
"rna-XM_026442250.1","412694"
"rna-TRNAS-UGA","107964919"
"rna-XM_016913735.2","552721"
"rna-XM_625096.5","552721"
"rna-XM_026442321.1","412125"
"rna-XM_016913793.2","412125"
"rna-XM_006569784.3","412125"
"rna-NM_001163715.1","727472"
"rna-XM_026442362.1","552310"
"rna-XM_026442268.1","552290"
"rna-XM_026442269.1","552290"
"rna-XM_026442267.1","727101"
"rna-XM_026442244.1","551021"
"rna-XM_026442242.1","551021"
"rna-XM_026442243.1","551021"
"rna-XR_001704055.2","107964896"
"rna-XM_001120296.5","724439"
"rna-XM_006569834.3","552223"
"rna-XM_396645.7","413195"
"rna-XM_624558.6","552180"
"rna-XM_396646.7","413196"
"rna-XM_026442064.1","724613"
"rna-XM_026442063.1","724613"
"rna-XM_026442066.1","724613"
"rna-XM_026442067.1","724613"
"rna-XM_026442065.1","724613"
"rna-XM_026442068.1","724613"
"rna-XM_026442261.1","100578157"
"rna-XM_026442272.1","113218937"
"rna-XM_026442127.1","413197"
"rna-XM_026442128.1","413197"
"rna-XM_026442129.1","413197"
"rna-XM_026442130.1","413197"
"rna-XM_026442126.1","413197"
"rna-XM_026442262.1","409814"
"rna-XM_026442263.1","409814"
"rna-XM_026442264.1","409814"
"rna-XM_026442265.1","409814"
"rna-XM_001120685.4","724786"
"rna-NR_031519.1","732502"
"rna-Mir278","732502"
"rna-XM_006569790.3","100576760"
"rna-XM_003251379.4","100576760"
"rna-XM_026442084.1","412950"
"rna-XM_026442082.1","412950"
"rna-XM_006569789.3","409403"
"rna-XM_016913700.2","409403"
"rna-XM_006569788.3","409403"
"rna-XM_016913699.2","724935"
"rna-XM_006569791.3","100577033"
"rna-XM_003251381.4","100577033"
"rna-XM_016913434.2","412254"
"rna-XM_016913433.2","412254"
"rna-XM_006569809.3","412254"
"rna-XM_006569810.3","412254"
"rna-XM_006569807.3","412254"
"rna-XM_006569808.3","412254"
"rna-XM_395716.7","412254"
"rna-XM_026442166.1","412254"
"rna-XM_026442167.1","412254"
"rna-XM_026442164.1","113218568"
"rna-XM_026442165.1","113218568"
"rna-XM_026442163.1","113218568"
"rna-XM_026442168.1","413264"
"rna-XM_026442162.1","409843"
"rna-XM_016913418.2","409843"
"rna-XM_006569794.3","409843"
"rna-XM_006569795.3","409843"
"rna-XM_006569796.3","409843"
"rna-XM_006569797.3","409843"
"rna-XM_006569798.3","409843"
"rna-XM_006569799.3","409843"
"rna-XM_006569800.3","409843"
"rna-XM_006569801.3","409843"
"rna-XM_006569803.3","409843"
"rna-XM_006569805.3","409843"
"rna-XM_016913415.2","409843"
"rna-XM_016913416.2","409843"
"rna-XM_016913417.2","409843"
"rna-XM_016913419.2","409843"
"rna-XM_016913422.2","409843"
"rna-XM_016913423.2","409843"
"rna-XM_016913424.2","409843"
"rna-XM_016913425.2","409843"
"rna-XM_016913426.2","409843"
"rna-XM_016913427.2","409843"
"rna-XM_016913428.2","409843"
"rna-XM_016913430.2","409843"
"rna-XM_016913431.2","409843"
"rna-XM_016913432.2","409843"
"rna-XM_026442153.1","409843"
"rna-XM_026442154.1","409843"
"rna-XM_026442155.1","409843"
"rna-XM_026442157.1","409843"
"rna-XM_026442158.1","409843"
"rna-XM_026442159.1","409843"
"rna-XM_026442160.1","409843"
"rna-XM_026442161.1","409843"
"rna-XM_026442421.1","100577071"
"rna-XM_001121019.5","725135"
"rna-XM_016913435.2","413263"
"rna-XM_006569813.3","413263"
"rna-XM_006569814.3","413263"
"rna-XM_006569816.3","413263"
"rna-XM_624248.6","551863"
"rna-XM_006569819.3","413418"
"rna-XM_396862.7","413418"
"rna-XM_006569818.3","413418"
"rna-XM_006569817.3","413418"
"rna-TRNAW-CCA-2","107964920"
"rna-XM_396039.7","412584"
"rna-XM_026442169.1","725334"
"rna-XM_394711.7","411237"
"rna-XM_026442453.1","408955"
"rna-XM_006569825.3","408955"
"rna-XM_392483.6","408955"
"rna-XM_026442455.1","100577363"
"rna-XM_026442454.1","100577363"
"rna-XM_026442449.1","725485"
"rna-XM_026442450.1","725485"
"rna-XM_026442452.1","725485"
"rna-XM_026442451.1","725485"
"rna-XM_026442439.1","725485"
"rna-XM_026442440.1","725485"
"rna-XM_026442441.1","725485"
"rna-XM_026442442.1","725485"
"rna-XM_026442443.1","725485"
"rna-XM_026442444.1","725485"
"rna-XM_026442445.1","725485"
"rna-XM_026442446.1","725485"
"rna-XM_026442447.1","725485"
"rna-XM_026442448.1","725485"
"rna-XM_026442099.1","412959"
"rna-XR_003305090.1","113218921"
"rna-XM_026442097.1","412959"
"rna-XM_026442102.1","412959"
"rna-XM_026442096.1","412959"
"rna-XM_026442103.1","412959"
"rna-XM_026442100.1","412959"
"rna-XM_026442101.1","412959"
"rna-XM_026442104.1","412959"
"rna-XM_016913708.2","412959"
"rna-XM_026442105.1","412959"
"rna-XM_026442098.1","412959"
"rna-XM_006572368.3","411362"
"rna-XM_006572369.3","411362"
"rna-XM_394836.7","411362"
"rna-XM_026445943.1","409032"
"rna-XM_016917556.2","409032"
"rna-XM_026442792.1","102655357"
"rna-XR_003305337.1","102655357"
"rna-XM_026442630.1","726880"
"rna-XM_026442631.1","726880"
"rna-XM_026442632.1","726880"
"rna-XM_026442633.1","726880"
"rna-XR_003305335.1","102655357"
"rna-XR_003305336.1","102655357"
"rna-NM_001242576.1","726880"
"rna-XM_026442684.1","727173"
"rna-XM_026442686.1","727173"
"rna-XM_026442687.1","727173"
"rna-XM_026442688.1","727173"
"rna-XM_026442685.1","727173"
"rna-XM_026442682.1","409268"
"rna-XM_026442683.1","409268"
"rna-XM_026442681.1","409268"
"rna-XM_026442680.1","409268"
"rna-XM_016917414.2","409388"
"rna-XM_392903.7","409388"
"rna-XM_016917412.2","102655897"
"rna-XM_026442756.1","409433"
"rna-XM_026442757.1","412318"
"rna-XM_395779.7","412318"
"rna-XR_001706255.2","102655064"
"rna-XM_026442752.1","107964022"
"rna-XR_003305329.1","107964022"
"rna-XR_003305330.1","107964022"
"rna-XM_026442778.1","102656465"
"rna-XM_026442779.1","102656465"
"rna-XM_026442842.1","107965817"
"rna-XM_026442759.1","102655120"
"rna-XM_026442762.1","102655120"
"rna-XM_026442760.1","102655120"
"rna-XM_026442761.1","102655120"
"rna-XM_026442786.1","100576187"
"rna-XM_001123277.5","727568"
"rna-XM_623703.5","551305"
"rna-XM_026442788.1","100576085"
"rna-XM_026442789.1","100576085"
"rna-XM_026442710.1","102656577"
"rna-XM_026442709.1","102656577"
"rna-XM_026442711.1","102656577"
"rna-XM_026442712.1","102656577"
"rna-XM_026442708.1","409281"
"rna-XM_026442943.1","725598"
"rna-XM_026442767.1","551373"
"rna-XM_026442768.1","551373"
"rna-XM_026442766.1","551373"
"rna-XM_026442769.1","551373"
"rna-XM_026442764.1","113218991"
"rna-XM_026442765.1","113218991"
"rna-XM_026442944.1","107965827"
"rna-XM_026442770.1","726444"
"rna-NM_001142637.1","552281"
"rna-XR_001706230.2","107965793"
"rna-XM_026442749.1","725842"
"rna-XM_026442933.1","113219003"
"rna-XR_001706278.2","107965829"
"rna-XM_026442945.1","113219005"
"rna-XM_026442714.1","113218983"
"rna-XM_003251802.3","725031"
"rna-XM_026442845.1","412679"
"rna-XM_026442844.1","412679"
"rna-XM_006571986.3","412665"
"rna-XM_006571988.3","102654952"
"rna-NM_001278330.1","726003"
"rna-XM_026442776.1","552066"
"rna-XM_026442775.1","552066"
"rna-NM_001142436.1","552484"
"rna-XM_006557207.3","552484"
"rna-XM_393089.7","409586"
"rna-XM_001123300.5","727592"
"rna-XM_006557208.3","409411"
"rna-XM_392926.7","409411"
"rna-XM_016914178.2","726958"
"rna-XM_001122675.5","726958"
"rna-XM_026442617.1","412740"
"rna-XM_026442613.1","412740"
"rna-XM_026442614.1","412740"
"rna-XM_026442615.1","412740"
"rna-XM_026442618.1","412740"
"rna-XM_026442616.1","412740"
"rna-NM_001077812.1","412740"
"rna-XM_026442635.1","726970"
"rna-XM_026442636.1","726970"
"rna-NM_001077822.1","726970"
"rna-XM_026442706.1","727210"
"rna-XM_016914134.2","100576369"
"rna-XM_026442705.1","100576369"
"rna-XM_003249027.4","100576369"
"rna-XM_016914133.2","100576369"
"rna-NR_127309.1","104797443"
"rna-Mir6006","104797443"
"rna-Mir6006-2","104797443"
"rna-XR_001704304.2","107965007"
"rna-XM_026442771.1","412647"
"rna-XM_026442772.1","412647"
"rna-XM_026442773.1","412647"
"rna-XM_026442774.1","412647"
"rna-XM_006557213.3","727153"
"rna-XM_006557212.2","727153"
"rna-XM_006557214.2","727153"
"rna-XM_016914163.1","727153"
"rna-XM_016914164.1","727153"
"rna-XM_016914165.1","727153"
"rna-XM_016914166.2","727153"
"rna-XM_006557215.3","727157"
"rna-XM_001122868.5","727157"
"rna-XM_003249029.4","726740"
"rna-XM_006557216.3","552467"
"rna-XM_624841.6","552467"
"rna-XM_016914073.2","409741"
"rna-XM_026443047.1","409741"
"rna-XM_624649.5","552273"
"rna-XR_407431.3","552273"
"rna-XR_407430.3","102654498"
"rna-XM_026443046.1","552291"
"rna-XM_026443044.1","552291"
"rna-XM_623948.6","551554"
"rna-XM_026443049.1","551576"
"rna-XM_026443048.1","551576"
"rna-XM_016917546.2","551907"
"rna-XR_001706280.2","107965832"
"rna-XM_016917544.2","551936"
"rna-XM_624319.5","551936"
"rna-XM_026442946.1","100576439"
"rna-XM_026443050.1","102656685"
"rna-XM_026443051.1","102656685"
"rna-XM_026443052.1","412510"
"rna-XM_026442665.1","100576436"
"rna-XM_026442666.1","100576436"
"rna-XM_016917312.2","411960"
"rna-XM_395427.7","411960"
"rna-XM_006571961.2","550780"
"rna-XM_623106.5","550780"
"rna-XM_623837.5","551445"
"rna-XM_026442670.1","725807"
"rna-XM_026442669.1","725807"
"rna-XM_026442668.1","102656492"
"rna-XM_026442667.1","102656492"
"rna-XM_623085.6","550692"
"rna-XM_006571959.3","551097"
"rna-XM_623495.6","551097"
"rna-XM_006571957.3","100576348"
"rna-XM_016917321.2","100576348"
"rna-XM_006571958.3","100576348"
"rna-XM_001123307.5","727599"
"rna-XM_026442733.1","411653"
"rna-XM_026442734.1","411653"
"rna-XM_006571950.3","411653"
"rna-XM_006571951.3","411653"
"rna-XM_006571952.3","411653"
"rna-XM_006571953.3","411653"
"rna-XM_026442732.1","411653"
"rna-XM_006571956.3","411653"
"rna-XM_016917315.1","409144"
"rna-XM_006571947.3","409144"
"rna-XM_006571948.3","409144"
"rna-XM_026442947.1","725563"
"rna-XM_006571942.3","413984"
"rna-XM_006571943.3","413984"
"rna-XM_006571944.3","413984"
"rna-XM_006571945.3","413984"
"rna-XR_003305283.1","113218977"
"rna-XM_006571941.3","100578763"
"rna-XM_026442642.1","725558"
"rna-XM_623826.6","551433"
"rna-XM_395903.7","412446"
"rna-XR_003305310.1","102656849"
"rna-XR_003305312.1","102656849"
"rna-XR_003305309.1","102656849"
"rna-XR_003305311.1","102656849"
"rna-XM_026442735.1","412787"
"rna-XM_026442736.1","412787"
"rna-XR_003305314.1","113218985"
"rna-XM_026442737.1","412787"
"rna-XR_003305313.1","102656780"
"rna-NM_001242440.1","726261"
"rna-NM_001242441.1","726239"
"rna-XM_026442835.1","413692"
"rna-XM_623286.6","550940"
"rna-XM_026442729.1","727278"
"rna-XM_026442730.1","727278"
"rna-XM_026442731.1","727278"
"rna-XM_396143.7","412688"
"rna-XM_001122110.5","726367"
"rna-XM_003251817.4","100576170"
"rna-XM_006558129.3","413382"
"rna-XM_016914098.2","413382"
"rna-XM_016914100.2","413382"
"rna-XM_016914101.2","413382"
"rna-XM_396827.6","413382"
"rna-XR_003305281.1","113218975"
"rna-XM_016914194.2","100578428"
"rna-XM_026442713.1","100578428"
"rna-XM_026442948.1","409465"
"rna-XM_624701.6","552326"
"rna-XM_026442917.1","413994"
"rna-XM_026442918.1","413994"
"rna-XM_026442919.1","413994"
"rna-XM_026442896.1","413994"
"rna-XM_026442915.1","413994"
"rna-XM_026442895.1","413994"
"rna-XM_026442900.1","413994"
"rna-XM_026442910.1","413994"
"rna-XM_026442913.1","413994"
"rna-XM_026442882.1","413994"
"rna-XM_026442883.1","413994"
"rna-XM_026442889.1","413994"
"rna-XM_026442890.1","413994"
"rna-XM_026442891.1","413994"
"rna-XM_026442892.1","413994"
"rna-XM_026442893.1","413994"
"rna-XM_026442894.1","413994"
"rna-XM_026442897.1","413994"
"rna-XM_026442899.1","413994"
"rna-XM_026442901.1","413994"
"rna-XM_026442904.1","413994"
"rna-XM_026442905.1","413994"
"rna-XM_026442906.1","413994"
"rna-XM_026442908.1","413994"
"rna-XM_026442909.1","413994"
"rna-XM_026442911.1","413994"
"rna-XM_026442912.1","413994"
"rna-XM_026442884.1","413994"
"rna-XM_026442885.1","413994"
"rna-XM_026442886.1","413994"
"rna-XM_026442887.1","413994"
"rna-XM_026442898.1","413994"
"rna-XM_026442902.1","413994"
"rna-XM_026442907.1","413994"
"rna-XM_026442914.1","413994"
"rna-XM_026442916.1","413994"
"rna-XM_026442888.1","413994"
"rna-XM_026442903.1","413994"
"rna-XM_026442928.1","113219002"
"rna-XM_006558163.3","413573"
"rna-XR_001704190.2","413573"
"rna-XM_397014.7","413573"
"rna-XM_016913927.2","413573"
"rna-XM_026442925.1","413573"
"rna-XM_026442926.1","413573"
"rna-XM_624341.5","551959"
"rna-XM_006558170.3","724177"
"rna-XM_016913939.2","724177"
"rna-XM_016913940.2","724177"
"rna-XM_016913936.2","724177"
"rna-XM_016913937.2","724177"
"rna-XM_016913938.2","724177"
"rna-XM_006558168.3","724177"
"rna-XM_006558169.3","724177"
"rna-XM_006558167.3","724177"
"rna-XM_006558166.3","724177"
"rna-XR_003305359.1","102654076"
"rna-XR_003305380.1","113219024"
"rna-XR_003305379.1","113219023"
"rna-XM_006558174.3","552228"
"rna-XM_624605.6","552228"
"rna-XM_026442920.1","727630"
"rna-XM_026442922.1","727630"
"rna-XM_026442923.1","727630"
"rna-XM_026442924.1","727630"
"rna-NM_001014994.1","726445"
"rna-XM_026442629.1","726445"
"rna-XM_026442627.1","726445"
"rna-XM_006558364.3","102656448"
"rna-NM_001170973.1","551975"
"rna-XM_006558365.3","726662"
"rna-XM_006558366.3","726662"
"rna-XM_016914032.2","726662"
"rna-XM_016914033.2","726662"
"rna-XM_016914031.2","100576261"
"rna-XM_006558359.3","552027"
"rna-XM_006558362.3","552027"
"rna-XM_006558363.3","552027"
"rna-XM_624408.6","552027"
"rna-XM_006558360.3","552027"
"rna-XM_003249249.4","100576220"
"rna-TRNAR-UCU-3","107965018"
"rna-XM_006558358.3","412011"
"rna-TRNAD-GUC-5","107965013"
"rna-XR_003305377.1","113219021"
"rna-XM_625239.6","551227"
"rna-XM_006558357.3","551227"
"rna-XM_016913932.2","724477"
"rna-XM_016913933.2","724477"
"rna-XM_026442951.1","113219006"
"rna-XM_026442930.1","413274"
"rna-XM_026442929.1","413274"
"rna-XM_016913931.2","411358"
"rna-XM_394832.5","411358"
"rna-XM_016913926.2","724787"
"rna-XM_006558352.3","724787"
"rna-XM_006558350.3","724787"
"rna-XM_006558351.3","724787"
"rna-XM_006558348.3","413555"
"rna-XM_006558349.3","413555"
"rna-XM_026442857.1","413555"
"rna-XM_395405.4","411936"
"rna-XM_026442952.1","724936"
"rna-XM_026442880.1","725024"
"rna-XM_026442879.1","725024"
"rna-XM_026442878.1","725024"
"rna-TRNAR-CCU-2","107965016"
"rna-NR_127327.1","104794346"
"rna-Mir6051","104794346"
"rna-XM_006558824.3","413256"
"rna-NR_039439.1","100629062"
"rna-Mir3748","100629062"
"rna-XM_006558825.3","413256"
"rna-XM_396702.6","413256"
"rna-NR_039440.1","100628999"
"rna-Mir3749","100628999"
"rna-XM_006559916.3","411347"
"rna-XM_006559918.3","411347"
"rna-XM_006559926.2","411347"
"rna-XM_026442981.1","411347"
"rna-XM_026442982.1","411347"
"rna-XM_026442983.1","411347"
"rna-XM_026442984.1","411347"
"rna-XM_026442985.1","411347"
"rna-XM_026442986.1","411347"
"rna-XM_026442987.1","411347"
"rna-XM_026442988.1","411347"
"rna-XM_026442980.1","411347"
"rna-XM_006559927.3","411347"
"rna-NR_039441.1","100629096"
"rna-Mir3750","100629096"
"rna-XR_003305360.1","113219016"
"rna-XM_392555.7","409025"
"rna-XM_003249537.4","100576864"
"rna-XM_006559913.3","100576864"
"rna-XR_001704291.2","725264"
"rna-XM_006559912.3","725264"
"rna-XM_006559911.3","725264"
"rna-XM_001121136.5","725264"
"rna-XR_003305339.1","102656773"
"rna-XR_003305358.1","100576813"
"rna-XM_026443081.1","411345"
"rna-XM_026443080.1","411345"
"rna-XM_026443079.1","411345"
"rna-XM_006559902.3","411345"
"rna-XM_006559910.3","411345"
"rna-XM_006559907.3","411345"
"rna-XR_003305374.1","113219020"
"rna-XR_003305373.1","102656350"
"rna-XM_026443074.1","411345"
"rna-XM_026443077.1","411345"
"rna-XM_026443076.1","411345"
"rna-XM_026443078.1","411345"
"rna-XM_026443075.1","411345"
"rna-XR_003305375.1","102656483"
"rna-XM_026442649.1","411344"
"rna-XM_026442647.1","411344"
"rna-XM_026442648.1","411344"
"rna-XM_026442643.1","411344"
"rna-XM_026442644.1","411344"
"rna-XM_026442646.1","411344"
"rna-XM_026442645.1","411344"
"rna-XM_026442650.1","100577998"
"rna-XM_026442652.1","100577998"
"rna-XM_003249690.4","100577998"
"rna-XM_026442651.1","100577998"
"rna-XR_003305284.1","102654579"
"rna-XR_003305285.1","102654579"
"rna-XR_003305286.1","102654579"
"rna-XM_026442664.1","102654579"
"rna-XR_003305290.1","113218978"
"rna-XR_003305291.1","113218978"
"rna-XR_003305287.1","102654439"
"rna-XR_003305289.1","102654439"
"rna-XR_003305288.1","102654439"
"rna-XR_003305293.1","107964939"
"rna-XM_026442658.1","409024"
"rna-XM_026442662.1","409024"
"rna-XM_016913880.2","409024"
"rna-XM_026442656.1","409024"
"rna-XM_026442663.1","409024"
"rna-XM_006560741.2","409024"
"rna-XM_006560742.2","409024"
"rna-XM_016913883.2","409024"
"rna-XM_006560740.2","409024"
"rna-XM_006560733.3","409024"
"rna-XM_006560737.3","409024"
"rna-XM_026442655.1","409024"
"rna-XM_016913882.2","409024"
"rna-XM_026442654.1","409024"
"rna-XM_026442659.1","409024"
"rna-XM_006560738.3","409024"
"rna-XM_016913881.2","409024"
"rna-XM_026442653.1","409024"
"rna-XM_026442657.1","409024"
"rna-XM_006560734.3","409024"
"rna-XM_006560735.3","409024"
"rna-XM_026442661.1","409024"
"rna-XM_026442660.1","409024"
"rna-XR_001704131.2","102653713"
"rna-XR_001704132.2","102653713"
"rna-XR_003305292.1","113218979"
"rna-XM_392553.7","409023"
"rna-XM_006560747.3","409023"
"rna-XR_003305294.1","113218980"
"rna-XM_026442953.1","113219007"
"rna-XM_006560749.3","409022"
"rna-XR_408859.3","100578430"
